user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
283095,493,1517,3741,4359.0,715,0
407141,520,451,4826,7552.0,604,0
396534,483,351,840,2668.0,726,0
189635,521,612,3984,7610.0,918,0
147389,524,184,4602,459.0,1028,0
248943,528,407,1595,5800.0,819,0
248943,528,407,1595,5800.0,819,0
248943,528,407,1595,8269.0,819,2
248943,528,407,1595,5800.0,819,0
248943,528,407,1595,5800.0,819,0
248943,528,407,1595,5800.0,819,0
248943,528,407,1595,5800.0,819,0
33856,524,184,4602,459.0,1016,0
33856,524,184,4602,459.0,1016,0
33856,524,184,4602,459.0,1016,3
258033,587,737,1699,5097.0,1110,0
258033,587,737,1699,5097.0,1110,0
194780,527,1208,836,8243.0,1111,2
194780,527,1208,836,8243.0,1111,0
379111,493,1517,3741,4359.0,908,2
379111,493,1517,3741,4359.0,908,0
379111,493,1517,3741,4359.0,908,0
379111,493,1517,3741,4359.0,908,0
379111,493,1517,3741,4359.0,908,0
379111,493,1517,3741,4359.0,908,0
379111,493,1517,3741,4359.0,908,0
258674,496,267,2115,6973.0,1031,0
325321,521,612,3984,7610.0,1009,0
5104,568,683,270,397.0,1111,2
5104,568,683,270,397.0,1111,0
414413,493,1517,3741,4359.0,527,0
344474,621,1553,4173,5376.0,1005,0
344474,621,1553,4173,5376.0,1006,0
100834,481,1331,318,4275.0,1111,0
104306,583,1205,1000,1954.0,1009,0
111227,497,1326,2508,4773.0,804,0
49702,496,267,2115,6973.0,1102,0
136992,591,369,71,2462.0,1111,0
134074,506,177,1480,7069.0,627,0
134074,506,177,1480,7069.0,627,2
134074,506,177,1480,7069.0,627,0
383810,482,1656,1274,5235.0,523,0
132849,517,1255,1653,1345.0,1111,0
132849,517,1255,1653,1345.0,1111,2
370494,517,1255,1653,1345.0,701,0
370494,517,1255,1653,1345.0,701,0
370494,517,1255,1653,1345.0,701,0
290437,600,1458,4107,2743.0,1110,0
309010,521,612,3984,7610.0,1024,0
185317,496,267,2115,6973.0,1103,3
185317,496,267,2115,6973.0,1103,0
235053,504,1213,2264,3275.0,617,0
77958,545,1141,1877,5272.0,1023,0
236443,617,748,3828,1446.0,1106,0
1579,521,612,3984,7610.0,1014,0
270563,628,737,1234,2103.0,527,0
273159,633,1505,3595,5930.0,616,0
331608,528,407,1595,5800.0,823,0
167840,617,748,3828,1446.0,1108,0
42955,521,612,3984,7610.0,1111,0
308286,548,1216,2792,2431.0,1108,0
226399,493,1517,3741,4359.0,530,0
324874,567,662,2378,7536.0,524,0
324292,568,683,270,397.0,1111,0
159823,496,267,2115,6973.0,1022,0
20293,531,297,862,8281.0,1111,0
237220,493,1517,3741,4359.0,802,0
237220,493,1517,3741,4359.0,802,2
2999,493,1517,3741,4359.0,825,3
366499,496,267,2115,6973.0,1111,0
314847,598,1095,2101,1191.0,911,0
328810,574,407,3556,1236.0,1029,0
304699,517,1255,1653,1345.0,624,2
304699,517,1255,1653,1345.0,624,0
150032,521,612,3984,7610.0,1004,0
337785,491,420,2621,7451.0,720,0
300909,611,177,1512,1580.0,1111,0
247541,631,1413,897,646.0,522,2
247541,631,1413,897,646.0,522,0
247541,631,1413,897,646.0,522,0
247541,631,1413,897,646.0,522,0
140493,484,883,927,2446.0,527,0
7938,548,1216,2792,2431.0,512,2
7938,548,1216,2792,2431.0,512,2
147071,629,308,3058,6220.0,925,0
75624,521,612,3984,7610.0,1030,0
254628,504,1213,2264,3275.0,823,0
414450,583,1205,1000,1954.0,922,0
134872,617,748,3828,1446.0,1011,0
324407,504,1213,2264,3275.0,1021,0
130476,617,748,3828,1446.0,1110,0
351235,617,748,3828,1446.0,1109,0
351235,617,748,3828,1446.0,1109,0
351235,617,748,3828,,1109,1
275668,483,351,840,2668.0,718,0
127275,521,612,3984,7610.0,928,0
373880,611,177,1512,1580.0,1110,0
373880,611,177,1512,1580.0,1027,0
67928,528,407,1595,5800.0,912,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,820,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,5800.0,819,0
67928,528,407,1595,8269.0,819,2
67928,528,407,1595,5800.0,819,0
46447,574,407,3556,1236.0,1110,0
46447,574,407,3556,1236.0,1110,0
46447,574,407,3556,1236.0,1110,0
46447,574,407,3556,1236.0,1110,0
46447,574,407,3556,1236.0,1110,0
46447,574,407,3556,1236.0,1026,0
46447,574,407,3556,1236.0,1110,0
221635,524,184,4602,459.0,1011,0
166486,521,612,3984,7610.0,907,0
166553,546,1389,778,2440.0,1105,0
195650,622,218,4703,2350.0,707,0
3379,574,407,3556,1236.0,1110,0
13905,496,267,2115,6973.0,1027,0
8748,524,184,4602,,1024,1
8748,524,184,4602,459.0,1024,0
8748,524,184,4602,459.0,1024,0
8748,524,184,4602,459.0,1101,0
8748,524,184,4602,459.0,1101,0
8748,524,184,4602,459.0,1028,0
8748,524,184,4602,459.0,1028,0
8748,524,184,4602,459.0,1028,0
8748,524,184,4602,459.0,1028,2
8748,524,184,4602,459.0,1025,0
8748,524,184,4602,459.0,1028,0
8748,524,184,4602,459.0,1028,0
8748,524,184,4602,459.0,1024,0
182693,524,184,4602,459.0,1031,0
199983,574,407,3556,1236.0,1107,0
6289,519,656,808,5181.0,1105,0
12882,481,1331,318,4275.0,1007,0
12882,481,1331,318,4275.0,1012,0
12882,481,1331,318,4275.0,1109,0
12882,481,1331,318,4275.0,1009,0
12882,481,1331,318,4275.0,1008,0
12882,481,1331,318,4275.0,1008,0
12882,481,1331,318,4275.0,1008,0
12882,481,1331,318,4275.0,1008,0
12882,481,1331,318,4275.0,1008,2
12882,481,1331,318,4275.0,1008,0
387329,496,267,2115,6973.0,1110,0
357873,521,612,3984,7610.0,1025,0
326035,496,267,2115,6973.0,1025,0
341656,630,1075,2560,2116.0,1024,0
107020,500,1142,2899,3954.0,1111,0
107020,500,1142,2899,3954.0,1111,0
45286,524,184,4602,459.0,1012,0
29789,521,612,3984,7610.0,1111,0
274935,521,612,3984,7610.0,1108,0
412711,592,1505,606,376.0,901,0
147519,497,1326,2508,4773.0,1014,3
213548,600,1458,4107,2743.0,1106,0
241802,520,451,4826,7552.0,804,0
372744,603,1467,863,3091.0,929,0
62231,517,1255,1653,1345.0,917,3
62537,517,1255,1653,1345.0,724,0
390305,529,117,415,4292.0,1111,0
390305,529,117,415,4292.0,1111,0
357427,563,1371,2104,4073.0,828,0
207670,520,451,4826,7552.0,627,0
207670,520,451,4826,7552.0,627,0
207670,520,451,4826,7552.0,627,0
207670,520,451,4826,7552.0,627,0
207670,520,451,4826,7552.0,627,0
371779,621,1553,4173,5376.0,1010,0
288416,496,267,2115,6973.0,1111,2
288416,496,267,2115,6973.0,1111,0
404956,493,1517,3741,4359.0,903,0
404956,493,1517,3741,4359.0,903,0
115710,496,267,2115,6973.0,1110,0
234251,568,683,270,397.0,1109,3
234251,568,683,270,397.0,1111,3
234251,568,683,270,397.0,1111,2
234251,586,1197,3496,7955.0,1111,2
340317,517,1255,1653,1345.0,1013,0
25297,622,218,4703,2350.0,1111,0
25297,622,218,4703,2350.0,1111,0
238210,568,683,270,397.0,1103,0
38273,545,1141,1877,5272.0,716,0
356116,483,351,840,2668.0,913,0
341175,548,1216,2792,2431.0,830,0
265568,520,451,4826,7552.0,730,0
255507,481,1331,318,4275.0,1107,0
193450,587,737,1699,5097.0,1110,0
356532,491,420,2621,7451.0,618,0
230531,529,117,415,4292.0,1101,0
6176,517,1255,1653,1345.0,917,2
91637,582,563,4476,2551.0,720,0
318860,496,267,2115,6973.0,1025,0
65777,640,612,2246,394.0,928,0
239421,524,184,4602,459.0,1104,0
176987,554,1280,3229,6972.0,1110,0
176987,554,1280,3229,6972.0,1110,0
235572,527,1208,836,8243.0,1111,0
179671,622,218,4703,2350.0,901,0
22753,521,612,3984,7610.0,1107,0
364686,524,184,4602,459.0,1108,0
160279,574,407,3556,1236.0,1105,0
251980,610,351,1986,2158.0,925,0
92585,603,1467,863,3091.0,1105,0
96542,496,267,2115,6973.0,1026,0
258066,573,1170,4966,3467.0,617,0
154187,557,115,1838,888.0,614,0
165141,505,1188,1876,1192.0,531,0
116635,626,1577,3659,3103.0,815,3
179318,548,1216,2792,2431.0,820,0
179318,548,1216,2792,2431.0,820,2
179318,548,1216,2792,2431.0,820,2
179318,548,1216,2792,2431.0,820,0
15400,611,177,1512,1580.0,1105,0
244378,591,369,71,2462.0,1017,0
127759,568,683,270,397.0,1102,0
398893,591,369,71,2462.0,1111,2
398893,591,369,71,2462.0,1111,0
398893,591,369,71,2462.0,1111,0
398893,591,369,71,2462.0,1111,0
127520,584,611,4674,6489.0,1027,0
106033,628,737,1234,2103.0,526,3
167347,521,612,3984,7610.0,1111,0
167347,521,612,3984,7610.0,1111,0
167347,521,612,3984,7610.0,1111,0
58137,568,683,270,397.0,1111,0
408428,587,737,1699,5097.0,1029,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,625,2
174817,517,1255,1653,1345.0,625,2
174817,517,1255,1653,1345.0,625,0
174817,517,1255,1653,1345.0,616,3
158284,617,748,3828,1446.0,1101,0
241890,548,1216,2792,2431.0,615,0
389565,517,1255,1653,1345.0,605,0
389565,517,1255,1653,1345.0,605,0
389565,517,1255,1653,1345.0,605,0
389565,517,1255,1653,1345.0,605,0
389565,517,1255,1653,1345.0,605,0
389565,517,1255,1653,1345.0,605,0
375051,517,1255,1653,1345.0,1111,0
375051,517,1255,1653,1345.0,1111,0
375051,517,1255,1653,1345.0,1111,2
375051,517,1255,1653,1345.0,1111,0
228220,611,177,1512,1580.0,1111,0
84493,548,1216,2792,2431.0,608,0
131398,509,1095,3246,7087.0,1111,0
382329,583,1205,1000,1954.0,818,0
382329,583,1205,1000,1954.0,818,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1110,0
293197,622,218,4703,2350.0,1111,0
293197,622,218,4703,2350.0,1111,0
293197,622,218,4703,2350.0,1111,0
293197,622,218,4703,2350.0,1111,0
293197,622,218,4703,2350.0,1111,3
308090,638,812,4547,623.0,1111,0
52235,628,737,1234,2103.0,527,0
112453,493,1517,3741,4359.0,930,0
190563,613,1591,2910,5146.0,1111,0
190563,613,1591,2910,5146.0,1111,0
338901,517,1255,1653,1345.0,1018,0
413287,528,407,1595,5800.0,819,0
242131,622,218,4703,2350.0,814,0
188809,517,1255,1653,1345.0,921,0
301092,524,184,4602,459.0,917,0
301092,524,184,4602,459.0,917,0
235401,493,1517,3741,4359.0,912,0
401259,548,1216,2792,2431.0,1015,0
401259,548,1216,2792,2431.0,1015,0
401259,548,1216,2792,2431.0,1013,2
85104,591,369,71,2462.0,1110,0
246399,617,748,3828,1446.0,1110,0
66667,628,737,1234,2103.0,525,0
89139,568,683,270,397.0,1111,0
285120,568,683,270,397.0,1104,0
36855,629,308,3058,6220.0,1025,0
36855,629,308,3058,6220.0,1017,3
269023,528,407,1595,5800.0,712,0
51622,506,177,1480,7069.0,720,0
34796,517,1255,1653,1345.0,826,2
221933,568,683,270,397.0,1110,0
221933,568,683,270,397.0,1101,0
364141,568,683,270,397.0,1111,0
53109,483,351,840,2668.0,903,0
53109,483,351,840,2668.0,903,0
53109,483,351,840,2668.0,903,0
25460,483,351,840,2668.0,1111,0
67255,505,1188,1876,1192.0,628,0
67255,505,1188,1876,1192.0,628,0
67255,505,1188,1876,1192.0,628,0
67255,505,1188,1876,1192.0,628,0
67255,505,1188,1876,1192.0,627,0
67255,505,1188,1876,1192.0,828,0
67255,505,1188,1876,1192.0,629,0
45225,588,1188,623,7047.0,1110,0
102642,621,1553,4173,5376.0,1009,0
160496,530,833,97,6045.0,525,0
160496,530,833,97,6045.0,525,0
363296,568,683,270,397.0,1111,0
322229,572,756,1218,3943.0,1031,0
173584,517,1255,1653,1345.0,824,0
173584,517,1255,1653,1345.0,824,0
86300,517,1255,1653,1345.0,905,0
393890,605,252,3544,977.0,1111,0
393890,605,252,3544,977.0,1111,0
207186,517,1255,1653,1345.0,629,0
207186,517,1255,1653,1345.0,628,3
73295,548,1216,2792,2431.0,1013,0
395836,596,1129,3629,1746.0,1106,0
386117,588,1188,623,7047.0,1111,0
121848,558,662,1835,1374.0,903,0
121848,558,662,1835,1374.0,804,0
121848,558,662,1835,1374.0,822,0
121848,558,662,1835,1374.0,827,0
261292,548,1216,2792,2431.0,902,0
303190,617,748,3828,1446.0,626,0
363568,603,1467,863,3091.0,1021,0
268012,521,612,3984,7610.0,1102,0
38503,548,1216,2792,2431.0,520,2
38503,548,1216,2792,2431.0,520,0
263670,568,683,270,397.0,1111,0
84816,539,1395,4534,5535.0,807,0
84816,539,1395,4534,5535.0,807,0
284013,621,1553,4173,5376.0,1016,0
418423,622,218,4703,2350.0,914,0
186983,593,953,3566,6324.0,627,0
333497,528,407,1595,5800.0,824,0
398357,517,1255,1653,1345.0,825,0
97475,517,1255,1653,1345.0,701,0
290581,508,598,2,2921.0,1027,0
94777,633,1505,3595,5930.0,613,0
126370,573,1170,4966,3467.0,1107,0
126370,573,1170,4966,3467.0,1110,0
126370,573,1170,4966,3467.0,1110,0
126370,573,1170,4966,3467.0,1111,2
61308,622,218,4703,2350.0,1018,0
61308,622,218,4703,2350.0,1018,0
61308,622,218,4703,2350.0,1018,0
61308,622,218,4703,2350.0,811,0
61308,622,218,4703,2350.0,817,3
40429,611,177,1512,1580.0,1111,0
403382,598,1095,2101,1191.0,917,0
383216,628,737,1234,2103.0,527,0
331947,481,1331,318,4275.0,1104,0
337690,572,756,1218,3943.0,1102,0
220016,605,252,3544,977.0,1111,0
220016,605,252,3544,977.0,1111,2
220016,605,252,3544,977.0,1111,0
220016,605,252,3544,977.0,1111,0
220016,605,252,3544,977.0,1111,0
220016,605,252,3544,977.0,1111,0
220016,605,252,3544,977.0,1111,3
220016,605,252,3544,977.0,1111,0
32662,481,1331,318,4275.0,1110,0
115167,517,1255,1653,1345.0,918,0
72303,587,737,1699,5097.0,1110,0
27908,622,218,4703,2350.0,1107,0
94027,493,1517,3741,4359.0,803,0
284019,524,184,4602,459.0,1109,0
159589,610,351,1986,2158.0,1007,0
134031,524,184,4602,459.0,1105,0
130490,568,683,270,397.0,1107,0
336893,574,407,3556,1236.0,1107,0
336893,574,407,3556,1236.0,1107,3
235008,588,1188,623,7047.0,1110,0
35760,517,1255,1653,1345.0,828,0
241566,611,177,1512,1580.0,930,0
241566,611,177,1512,1580.0,930,2
241566,611,177,1512,1580.0,930,0
203714,483,351,840,2668.0,1014,0
290443,591,369,71,2462.0,1111,2
290443,591,369,71,2462.0,1107,0
202650,525,1095,830,6866.0,929,0
202650,525,1095,830,6866.0,929,0
404280,628,737,1234,2103.0,527,0
79993,493,1517,3741,4359.0,617,0
385824,545,1141,1877,5272.0,1029,0
385824,545,1141,1877,5272.0,1029,0
385824,545,1141,1877,5272.0,1029,0
329127,531,297,862,8281.0,1025,0
211113,622,218,4703,2350.0,1111,0
380129,611,177,1512,1580.0,1021,0
10981,483,351,840,2668.0,1110,0
10981,483,351,840,2668.0,1109,0
10981,483,351,840,2668.0,621,0
10981,483,351,840,2668.0,1111,0
350324,605,252,3544,977.0,1101,0
230736,525,1095,830,6866.0,1111,0
159992,621,1553,4173,5376.0,921,0
373814,517,1255,1653,1345.0,924,0
109932,493,1517,3741,4359.0,727,2
109932,493,1517,3741,4359.0,727,0
109932,493,1517,3741,4359.0,727,0
262839,621,1553,4173,5376.0,911,0
78966,568,683,270,397.0,1111,0
78302,506,177,1480,7069.0,623,0
78302,506,177,1480,7069.0,623,0
298220,573,1170,4966,3467.0,1016,0
298220,573,1170,4966,3467.0,1016,2
298220,573,1170,4966,3467.0,1016,0
136744,571,177,3121,1580.0,714,0
162355,621,1095,4173,5376.0,1021,0
284888,493,1517,3741,4359.0,906,0
18911,626,1577,3659,3103.0,1108,0
261135,517,1255,1653,1345.0,1109,0
261135,517,1255,1653,1345.0,1109,3
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,2
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
321643,591,369,71,2462.0,1111,0
107434,598,1095,2101,1191.0,912,0
237827,521,612,3984,7610.0,1031,0
394294,548,1216,2792,2431.0,1008,0
394294,548,1216,2792,2431.0,1008,2
394294,548,1216,2792,2431.0,1008,2
394294,548,1216,2792,2431.0,1008,2
394294,548,1216,2792,2431.0,1008,2
394294,548,1216,2792,2431.0,1008,0
394294,548,1216,2792,2431.0,1008,2
320621,620,1426,2701,1417.0,1106,0
303381,583,1205,1000,1954.0,914,0
399914,568,683,270,397.0,1111,0
131835,493,1517,3741,4359.0,1111,2
378665,507,737,158,99.0,620,0
378665,507,737,158,99.0,620,2
222133,531,297,862,8281.0,1110,0
242745,517,1255,1653,1345.0,726,0
120761,493,1517,3741,4359.0,920,0
120761,493,1517,3741,4359.0,919,0
378098,483,351,840,2668.0,1025,0
326821,621,1553,4173,5376.0,1015,0
194813,517,1255,1653,1345.0,1111,0
194813,517,1255,1653,1345.0,1111,0
106988,483,351,840,2668.0,1012,0
151938,517,1255,1653,1345.0,730,0
151938,517,1255,1653,1345.0,730,0
151938,517,1255,1653,1345.0,730,0
207439,517,1255,1653,1345.0,627,0
67250,568,683,270,397.0,1111,0
67250,568,683,270,397.0,1111,2
67250,568,683,270,397.0,1111,0
67250,568,683,270,397.0,1111,0
67250,568,683,270,397.0,1111,0
67250,568,683,270,397.0,1110,0
254263,548,1216,2792,2431.0,613,0
370332,548,1216,2792,2431.0,603,0
370332,548,1216,2792,2431.0,603,2
23947,628,737,1234,2103.0,527,0
393383,528,407,1595,5800.0,625,0
26588,592,1505,606,376.0,925,0
329727,612,833,1923,4184.0,722,0
357014,603,1467,863,3091.0,1009,0
78982,493,1517,3741,4359.0,1101,0
167695,628,737,1234,2103.0,525,0
377207,610,351,1986,2158.0,1106,0
2453,588,1188,623,7047.0,1109,3
46200,517,1255,1653,1345.0,719,0
111126,621,1553,4173,5376.0,930,0
300942,501,737,1366,5779.0,1110,0
170959,497,1326,2508,4773.0,818,0
207947,517,1255,1653,1345.0,825,2
194001,622,218,4703,2350.0,521,0
217345,539,1395,4534,5535.0,1007,0
341023,548,1216,2792,2431.0,930,0
75411,624,747,2934,8258.0,527,0
171998,600,1458,4107,2743.0,1108,0
192331,622,218,4703,2350.0,1031,0
336542,517,1255,1653,1345.0,1106,0
142411,568,683,270,397.0,1111,0
110194,506,177,1480,7069.0,625,0
110194,506,177,1480,7069.0,626,0
110194,506,177,1480,7069.0,626,0
110194,506,177,1480,7069.0,626,0
181087,481,1331,318,4275.0,1106,0
34542,603,1467,863,3091.0,1106,0
17746,611,177,1512,1580.0,1015,0
73160,481,1331,318,4275.0,1016,0
374754,517,1255,1653,1345.0,824,0
374754,517,1255,1653,1345.0,824,0
226010,568,683,270,397.0,1108,0
224867,520,451,4826,7552.0,522,0
231682,591,369,71,2462.0,1104,0
115597,521,612,3984,7610.0,923,0
92929,622,218,4703,2350.0,521,0
153702,491,420,2621,7451.0,718,0
153702,491,420,2621,7451.0,718,3
263297,592,1505,606,376.0,925,0
391467,591,369,71,2462.0,1110,0
391467,591,369,71,2462.0,1110,0
353339,484,883,927,2446.0,526,0
27307,517,1255,1653,1345.0,726,0
27307,517,1255,1653,1345.0,726,0
146301,573,1170,4966,3467.0,927,0
386770,617,748,3828,1446.0,1101,0
378563,525,1095,830,6866.0,1003,0
171654,493,1517,3741,4359.0,710,3
121849,612,833,1923,4184.0,624,0
118732,622,218,4703,2350.0,1101,0
118732,622,218,4703,2350.0,1101,0
420917,587,737,1699,5097.0,1110,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,0
366575,545,1141,1877,5272.0,1003,2
366575,545,1141,1877,5272.0,1003,0
281085,517,1255,1653,1345.0,824,0
281085,517,1255,1653,1345.0,824,3
281085,517,1255,1653,1345.0,903,0
281085,517,1255,1653,1345.0,903,0
281085,517,1255,1653,1345.0,828,0
271800,501,737,1366,5779.0,831,3
335722,574,407,3556,1236.0,1029,0
199337,567,662,2378,7536.0,524,0
297084,504,1213,2264,3275.0,907,0
85585,573,1170,4966,3467.0,729,0
85585,573,1170,4966,3467.0,729,0
327539,568,683,270,397.0,1111,0
26753,525,1095,830,6866.0,1111,0
46075,629,308,3058,6220.0,1102,0
194212,603,1467,863,3091.0,1026,0
89361,504,1213,2264,3275.0,1010,0
272860,483,351,840,2668.0,702,0
272860,483,351,840,2668.0,702,0
43278,612,833,1923,4184.0,703,0
152725,617,748,3828,1446.0,1011,3
380015,504,1213,2264,3275.0,611,0
382419,497,1326,2508,4773.0,529,0
382419,497,1326,2508,740.0,529,2
382419,497,1326,2508,4773.0,525,0
382419,497,1326,2508,4773.0,521,3
382419,497,1326,2508,4773.0,521,0
382419,497,1326,2508,4773.0,527,0
382660,598,1095,2101,1191.0,914,0
285888,506,177,1480,7069.0,710,0
364213,517,1255,1653,1345.0,1111,0
168052,528,407,1595,5800.0,720,0
61964,563,1371,2104,4073.0,710,0
61964,563,1371,2104,4073.0,710,0
282099,567,662,2378,7536.0,623,0
153998,517,1255,1653,1345.0,603,3
413070,571,177,3121,1580.0,812,0
383536,521,612,3984,7610.0,1111,0
349041,545,1141,1877,5272.0,1108,0
371533,568,683,270,397.0,1110,0
140959,617,748,3828,1446.0,1107,0
19930,528,407,1595,5800.0,628,0
205568,501,737,1366,5779.0,923,0
208441,626,1577,3659,3103.0,727,0
409194,558,662,1835,1374.0,1102,0
46185,524,184,4602,459.0,1031,0
263533,568,683,270,397.0,1106,3
260796,608,1591,1993,5161.0,1022,0
347629,517,1255,1653,1345.0,824,0
222402,482,1656,1274,5235.0,1029,0
334162,568,683,270,397.0,1110,0
142192,555,1553,3491,3969.0,1028,0
34506,584,611,4674,6489.0,1104,0
234258,598,1095,2101,1191.0,1014,0
60612,545,1141,1877,5272.0,1111,0
300038,573,1170,4966,3467.0,1111,0
167271,568,683,270,397.0,1104,0
193527,483,351,840,2668.0,702,0
58329,591,369,71,2462.0,1023,0
197346,622,218,4703,2350.0,1028,0
156137,617,748,3828,1446.0,706,0
257954,493,1517,3741,4359.0,805,2
257954,493,1517,3741,4359.0,805,0
257954,493,1517,3741,4359.0,805,0
174680,506,177,1480,7069.0,625,0
232470,528,407,1595,5800.0,726,0
384794,588,1188,623,7047.0,822,0
358242,521,612,3984,7610.0,1111,0
294989,520,451,4826,7552.0,727,0
413042,555,1553,3491,3969.0,1104,0
203807,496,267,2115,6973.0,1110,0
275345,517,1255,1653,1345.0,807,0
275345,517,1255,1653,1345.0,807,3
275345,517,1255,1653,1345.0,808,0
294602,541,177,4437,4748.0,725,0
292042,517,1255,1653,1345.0,824,0
276887,587,737,1699,5097.0,1105,0
276887,506,177,1480,7069.0,627,0
323181,588,1188,623,7047.0,1110,0
75371,591,369,71,2462.0,1107,0
263839,610,351,1986,2158.0,1111,0
15669,491,420,2621,7451.0,520,0
210961,548,1216,2792,2431.0,522,0
331031,501,737,1366,5779.0,811,0
331031,501,737,1366,5779.0,815,0
331031,501,737,1366,5779.0,815,0
331031,501,737,1366,5779.0,815,0
331031,501,737,1366,5779.0,815,2
354085,629,308,3058,6220.0,810,0
37529,617,748,3828,1446.0,1110,0
75738,528,407,1595,5800.0,629,0
402758,521,612,3984,7610.0,1011,0
143753,528,407,1595,5800.0,729,0
339575,612,833,1923,4184.0,1110,0
8130,583,1205,1000,1954.0,928,3
35934,491,420,2621,7451.0,823,0
76800,610,351,1986,2158.0,1111,0
229049,591,369,71,2462.0,1111,0
27432,588,1188,623,7047.0,1109,3
27432,588,1188,623,7047.0,1109,0
238707,482,1656,1274,5235.0,1108,0
252817,545,1141,1877,5272.0,728,0
207386,568,683,270,397.0,1111,0
414417,547,1505,854,1632.0,706,0
283569,612,833,1923,4184.0,625,0
283569,612,833,1923,4184.0,625,0
283569,612,833,1923,4184.0,626,0
367688,568,683,270,397.0,1102,0
242331,628,737,1234,2103.0,527,0
249776,548,1216,2792,2431.0,925,0
249776,548,1216,2792,2431.0,925,0
249776,548,1216,2792,2431.0,925,0
172185,496,267,2115,6973.0,1024,0
135807,483,351,840,2668.0,711,0
231476,611,177,1512,1580.0,1111,0
142937,568,683,270,397.0,1111,0
83215,584,611,4674,6489.0,1104,0
331034,628,737,1234,2103.0,527,3
408768,620,1426,2701,1417.0,1101,0
408768,620,1426,2701,1417.0,1101,0
408768,620,1426,2701,1417.0,1101,0
408768,620,1426,2701,1417.0,1101,2
296342,568,683,270,397.0,1106,0
310241,568,683,270,397.0,1110,0
289708,610,351,1986,2158.0,1111,2
289708,610,351,1986,2158.0,1111,0
289708,610,351,1986,2158.0,1111,0
149913,591,369,71,2462.0,1111,2
149913,591,369,71,2462.0,1111,0
299949,548,1216,2792,2431.0,617,0
128518,490,35,1986,2158.0,718,3
392780,529,117,415,4292.0,1111,0
392780,529,117,415,4292.0,1111,2
232380,536,44,43,4073.0,1106,0
360063,600,1458,4107,2743.0,1110,0
360063,600,1458,4107,2743.0,1110,0
215262,482,1656,1274,5235.0,523,0
162160,496,267,2115,6973.0,1003,0
34265,534,36,3989,3650.0,717,0
273244,568,683,270,397.0,1111,0
57403,621,1553,4173,5376.0,1015,0
161186,483,351,840,2668.0,619,0
319076,521,612,3984,7610.0,904,0
319076,521,612,3984,7610.0,904,0
188856,493,1517,3741,4359.0,917,0
188856,493,1517,3741,4359.0,917,0
214920,496,267,2115,6973.0,1010,2
117379,620,1426,2701,1417.0,917,0
62995,517,1255,1653,1345.0,1111,2
62995,517,1255,1653,1345.0,1111,0
353374,599,302,744,4835.0,1111,0
277548,517,1255,1653,1345.0,727,0
206827,517,1255,1653,1345.0,826,0
206827,517,1255,1653,1345.0,826,0
259727,521,612,3984,7610.0,1111,0
134967,598,1095,2101,1191.0,1010,0
168513,517,1255,1653,1345.0,1108,0
334548,517,1255,1653,1345.0,909,2
334548,517,1255,1653,1345.0,909,0
334548,517,1255,1653,1345.0,909,0
334548,517,1255,1653,1345.0,909,0
67883,568,683,270,397.0,1101,0
67883,568,683,270,397.0,1101,0
164969,483,351,840,2668.0,704,0
304438,548,1216,2792,2431.0,922,0
290609,481,1331,318,4275.0,1102,3
290609,481,1331,318,4275.0,1102,0
122849,504,1213,2264,3275.0,1101,0
262576,568,683,270,397.0,1111,0
5495,637,715,3230,8207.0,1111,2
5495,637,715,3230,8207.0,1111,0
5495,637,715,3230,8207.0,1111,0
254225,568,683,270,397.0,1110,0
29136,521,612,3984,7610.0,907,0
318596,524,184,4602,459.0,1108,0
236285,567,662,2378,7536.0,701,0
236285,567,662,2378,7536.0,701,0
